date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:26:04	692208/692208	U-----	200	untouched ('')	image/jpeg	etag:%22a8ff0-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/m.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/m.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	449492/449492	U-----	200	untouched ('')	image/jpeg	etag:%226dbd4-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/n.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/n.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	631089/631089	U-----	200	untouched ('')	image/jpeg	etag:%229a131-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/o.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/o.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	679417/679417	U-----	200	untouched ('')	image/jpeg	etag:%22a5df9-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/p.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/p.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	399743/399743	U-----	200	untouched ('')	image/jpeg	etag:%226197f-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/q.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/q.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	699173/699173	U-----	200	untouched ('')	image/jpeg	etag:%22aab25-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/r.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/r.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	485453/485453	U-----	200	untouched ('')	image/jpeg	etag:%227684d-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/s.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/s.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	460664/460664	U-----	200	untouched ('')	image/jpeg	etag:%2270778-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/t.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/t.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	429840/429840	U-----	200	untouched ('')	image/jpeg	etag:%2268f10-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/u.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/u.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	472759/472759	U-----	200	untouched ('')	image/jpeg	etag:%22736b7-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/01.JPG	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/01.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	931859/931859	U-----	200	untouched ('')	image/jpeg	etag:%22e3813-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/02.JPG	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/02.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	788246/788246	U-----	200	untouched ('')	image/jpeg	etag:%22c0716-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/03.JPG	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/03.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	904964/904964	U-----	200	untouched ('')	image/jpeg	etag:%22dcf04-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/04.JPG	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/04.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	956957/956957	U-----	200	untouched ('')	image/jpeg	etag:%22e9a1d-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/05.JPG	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/05.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	787580/787580	U-----	200	untouched ('')	image/jpeg	etag:%22c047c-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/07.JPG	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/07.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	1103204/1103204	U-----	200	untouched ('')	image/jpeg	etag:%2210d564-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/08.JPG	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/08.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	947558/947558	U-----	200	untouched ('')	image/jpeg	etag:%22e7566-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/09.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/09.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	733801/733801	U-----	200	untouched ('')	image/jpeg	etag:%22b3269-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/10.JPG	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/10.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	628101/628101	U-----	200	untouched ('')	image/jpeg	etag:%2299585-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/11.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/11.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	1001484/1001484	U-----	200	untouched ('')	image/jpeg	etag:%22f480c-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/13.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/13.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	399729/399729	U-----	200	untouched ('')	image/jpeg	etag:%2261971-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/14.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/14.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	977279/977279	U-----	200	untouched ('')	image/jpeg	etag:%22ee97f-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/15.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/15.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	1069365/1069365	U-----	200	untouched ('')	image/jpeg	etag:%22105135-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/16.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/16.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	476366/476366	U-----	200	untouched ('')	image/jpeg	etag:%22744ce-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/17.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/17.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	983373/983373	U-----	200	untouched ('')	image/jpeg	etag:%22f014d-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/18.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/18.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	1031252/1031252	U-----	200	untouched ('')	image/jpeg	etag:%22fbc54-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/19.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/19.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	434696/434696	U-----	200	untouched ('')	image/jpeg	etag:%226a208-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/20.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/20.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	506699/506699	U-----	200	untouched ('')	image/jpeg	etag:%227bb4b-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/21.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/21.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	1588/1588	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2030%20Aug%202019%2014:56:13%20GMT	http://www.iisermohali.ac.in/web/foundation-day/js/events/jquery-2.1.4.min.js	www.iisermohali.ac.in/web/foundation-day/js/events/jquery-2.1.4.min.html	(from http://www.iisermohali.ac.in/web/foundation-day/events.html)
20:26:04	924162/924162	U-----	200	untouched ('')	image/jpeg	etag:%22e1a02-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/22.JPG	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/22.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	797961/797961	U-----	200	untouched ('')	image/jpeg	etag:%22c2d09-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/23.JPG	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/23.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	743768/743768	U-----	200	untouched ('')	image/jpeg	etag:%22b5958-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/24.JPG	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/24.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	585/585	---MCZ	200	added ('OK')	text/css	date:Fri,%2030%20Aug%202019%2014:56:44%20GMT	http://fonts.googleapis.com/css?family=Oswald:300,400,700	fonts.googleapis.com/css757b.css	(from http://www.iisermohali.ac.in/web/foundation-day/events.html)
20:26:04	1588/1588	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2030%20Aug%202019%2014:56:13%20GMT	http://www.iisermohali.ac.in/web/foundation-day/js/events/move-top.js	www.iisermohali.ac.in/web/foundation-day/js/events/move-top.html	(from http://www.iisermohali.ac.in/web/foundation-day/events.html)
20:26:04	1588/1588	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2030%20Aug%202019%2014:56:13%20GMT	http://www.iisermohali.ac.in/web/foundation-day/js/events/easing.js	www.iisermohali.ac.in/web/foundation-day/js/events/easing.html	(from http://www.iisermohali.ac.in/web/foundation-day/events.html)
20:26:04	494859/494859	U-----	200	untouched ('')	image/jpeg	etag:%2278d0b-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/40.JPG	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/40.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	591992/591992	U-----	200	untouched ('')	image/jpeg	etag:%2290878-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/41.JPG	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/41.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	563483/563483	U-----	200	untouched ('')	image/jpeg	etag:%228991b-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/42.JPG	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/42.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	630223/630223	U-----	200	untouched ('')	image/jpeg	etag:%2299dcf-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/43.JPG	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/43.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	926700/926700	U-----	200	untouched ('')	image/jpeg	etag:%22e23ec-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/44.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/44.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	720371/720371	U-----	200	untouched ('')	image/jpeg	etag:%22afdf3-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/45.JPG	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/45.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	912417/912417	U-----	200	untouched ('')	image/jpeg	etag:%22dec21-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/46.JPG	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/46.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	637477/637477	U-----	200	untouched ('')	image/jpeg	etag:%229ba25-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/47.JPG	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/47.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	7514/7514	U-----	200	untouched ('')	application/javascript	etag:%221d5a-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/js/gallery/featherlight.min.js	www.iisermohali.ac.in/web/foundation-day/js/gallery/featherlight.min.js	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	2968/2968	U-----	200	untouched ('')	application/javascript	etag:%22b98-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/js/gallery/featherlight.gallery.min.js	www.iisermohali.ac.in/web/foundation-day/js/gallery/featherlight.gallery.min.js	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	1507/1507	U-----	200	untouched ('OK')	text/css	etag:%225e3-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/css/team/team.css	www.iisermohali.ac.in/web/foundation-day/css/team/team.css	(from http://www.iisermohali.ac.in/web/foundation-day/faculty.html)
20:26:04	495872/495872	U-----	200	untouched ('')	image/jpeg	etag:%2279100-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/team.jpg	www.iisermohali.ac.in/web/foundation-day/images/team.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/faculty.html)
20:26:04	15575/15575	U-----	200	untouched ('')	image/jpeg	etag:%223cd7-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/arvind.jpg	www.iisermohali.ac.in/web/foundation-day/images/Team/arvind.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/faculty.html)
20:26:04	346426/346426	U-----	200	untouched ('')	image/png	etag:%225493a-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/sjena.png	www.iisermohali.ac.in/web/foundation-day/images/Team/sjena.png	(from http://www.iisermohali.ac.in/web/foundation-day/faculty.html)
20:26:04	14135/14135	U-----	200	untouched ('')	image/jpeg	etag:%223737-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/rachna.jpg	www.iisermohali.ac.in/web/foundation-day/images/Team/rachna.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/faculty.html)
20:26:04	50525/50525	U-----	200	untouched ('')	image/jpeg	etag:%22c55d-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/neeraja.jpg	www.iisermohali.ac.in/web/foundation-day/images/Team/neeraja.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/faculty.html)
20:26:04	679744/679744	U-----	200	untouched ('')	image/jpeg	etag:%22a5f40-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/25.JPG	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/25.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	883394/883394	U-----	200	untouched ('')	image/jpeg	etag:%22d7ac2-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/26.JPG	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/26.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	335371/335371	U-----	200	untouched ('')	image/jpeg	etag:%2251e0b-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/27.JPG	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/27.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	29255/29255	U-----	200	untouched ('')	image/jpeg	etag:%227247-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/angsh.jpg	www.iisermohali.ac.in/web/foundation-day/images/Team/angsh.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/faculty.html)
20:26:04	54416/54416	U-----	200	untouched ('')	image/png	etag:%22d490-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/kinjal.png	www.iisermohali.ac.in/web/foundation-day/images/Team/kinjal.png	(from http://www.iisermohali.ac.in/web/foundation-day/faculty.html)
20:26:04	1107431/1107431	U-----	200	untouched ('')	image/jpeg	etag:%2210e5e7-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/29.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/29.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	940589/940589	U-----	200	untouched ('')	image/jpeg	etag:%22e5a2d-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/30.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/30.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	1073696/1073696	U-----	200	untouched ('')	image/jpeg	etag:%22106220-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/31.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/31.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	385635/385635	U-----	200	untouched ('')	image/jpeg	etag:%225e263-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/32.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/32.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	891875/891875	U-----	200	untouched ('')	image/jpeg	etag:%22d9be3-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/33.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/33.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	447939/447939	U-----	200	untouched ('')	image/jpeg	etag:%226d5c3-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/34.JPG	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/34.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	892046/892046	U-----	200	untouched ('')	image/jpeg	etag:%22d9c8e-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/35.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/35.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	810829/810829	U-----	200	untouched ('')	image/jpeg	etag:%22c5f4d-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/36.jpg	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/36.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	525590/525590	U-----	200	untouched ('')	image/jpeg	etag:%2280516-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/37.JPG	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/37.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	502049/502049	U-----	200	untouched ('')	image/jpeg	etag:%227a921-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/38.JPG	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/38.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	724797/724797	U-----	200	untouched ('')	image/jpeg	etag:%22b0f3d-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/gallery-images/39.JPG	www.iisermohali.ac.in/web/foundation-day/images/gallery-images/39.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/gallery.html)
20:26:04	13435/13435	U-----	200	untouched ('')	image/jpeg	etag:%22347b-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/amit.jpg	www.iisermohali.ac.in/web/foundation-day/images/Team/amit.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/faculty.html)
20:26:04	13877/13877	U-----	200	untouched ('')	image/jpeg	etag:%223635-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/rajeshv.jpg	www.iisermohali.ac.in/web/foundation-day/images/Team/rajeshv.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/faculty.html)
20:26:04	11712/11712	U-----	200	untouched ('')	image/jpeg	etag:%222dc0-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/anoop.jpg	www.iisermohali.ac.in/web/foundation-day/images/Team/anoop.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/faculty.html)
20:26:04	2039570/2039570	U-----	200	untouched ('')	image/jpeg	etag:%221f1f12-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/sreenath.jpg	www.iisermohali.ac.in/web/foundation-day/images/Team/sreenath.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/students.html)
20:26:04	93495/93495	U-----	200	untouched ('')	image/jpeg	etag:%2216d37-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/sunandini.jpeg	www.iisermohali.ac.in/web/foundation-day/images/Team/sunandini.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/students.html)
20:26:04	422775/422775	U-----	200	untouched ('')	image/png	etag:%2267377-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/aiswarya.png	www.iisermohali.ac.in/web/foundation-day/images/Team/aiswarya.png	(from http://www.iisermohali.ac.in/web/foundation-day/students.html)
20:26:04	40917/40917	U-----	200	untouched ('')	image/jpeg	etag:%229fd5-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/akhil.jpeg	www.iisermohali.ac.in/web/foundation-day/images/Team/akhil.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/students.html)
20:26:04	28800/28800	U-----	200	untouched ('')	image/jpeg	etag:%227080-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/pallavi.jpg	www.iisermohali.ac.in/web/foundation-day/images/Team/pallavi.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/students.html)
20:26:04	333749/333749	U-----	200	untouched ('')	image/jpeg	etag:%22517b5-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/aavani.jpg	www.iisermohali.ac.in/web/foundation-day/images/Team/aavani.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/students.html)
20:26:04	205609/205609	U-----	200	untouched ('')	image/jpeg	etag:%2232329-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/anjana.jpg	www.iisermohali.ac.in/web/foundation-day/images/Team/anjana.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/students.html)
20:26:04	414736/414736	U-----	200	untouched ('')	image/jpeg	etag:%2265410-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/vishal.jpeg	www.iisermohali.ac.in/web/foundation-day/images/Team/vishal.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/students.html)
20:26:04	258313/258313	U-----	200	untouched ('')	image/jpeg	etag:%223f109-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/avinesh.jpg	www.iisermohali.ac.in/web/foundation-day/images/Team/avinesh.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/students.html)
20:26:04	11448/11448	U-----	200	untouched ('')	image/jpeg	etag:%222cb8-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/aaradhana.jpg	www.iisermohali.ac.in/web/foundation-day/images/Team/aaradhana.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/students.html)
20:26:04	3605760/3605760	U-----	200	untouched ('')	image/jpeg	etag:%22370500-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/mirudula.jpg	www.iisermohali.ac.in/web/foundation-day/images/Team/mirudula.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/students.html)
20:26:04	78018/78018	U-----	200	untouched ('')	image/jpeg	etag:%22130c2-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/amitoj.jpg	www.iisermohali.ac.in/web/foundation-day/images/Team/amitoj.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/students.html)
20:26:04	19469/19469	U-----	200	untouched ('')	image/jpeg	etag:%224c0d-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/rutvik.jpg	www.iisermohali.ac.in/web/foundation-day/images/Team/rutvik.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/students.html)
20:26:04	81907/81907	U-----	200	untouched ('')	image/jpeg	etag:%2213ff3-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/Vedang%20Puranik.jpg	www.iisermohali.ac.in/web/foundation-day/images/Team/Vedang%20Puranik.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/students.html)
20:26:04	126227/126227	U-----	200	untouched ('')	image/jpeg	etag:%221ed13-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/roshan.jpg	www.iisermohali.ac.in/web/foundation-day/images/Team/roshan.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/students.html)
20:26:04	843987/843987	U-----	200	untouched ('')	image/jpeg	etag:%22ce0d3-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/drisha.jpeg	www.iisermohali.ac.in/web/foundation-day/images/Team/drisha.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/students.html)
20:26:04	708439/708439	U-----	200	untouched ('')	image/jpeg	etag:%22acf57-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/spatika.jpg	www.iisermohali.ac.in/web/foundation-day/images/Team/spatika.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/students.html)
20:26:04	907179/907179	U-----	200	untouched ('')	image/jpeg	etag:%22dd7ab-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/abhishek.jpg	www.iisermohali.ac.in/web/foundation-day/images/Team/abhishek.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/students.html)
20:26:04	84672/84672	U-----	200	untouched ('')	image/jpeg	etag:%2214ac0-5768cb03f7100%22	http://www.iisermohali.ac.in/web/foundation-day/images/Team/shruti.jpg	www.iisermohali.ac.in/web/foundation-day/images/Team/shruti.jpg	(from http://www.iisermohali.ac.in/web/foundation-day/students.html)
